,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,target
0,0.7578,8.363768644356135,2.957,2.1739,10.0261,17.1202,22.3756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6707,0.0,0.0,0.0,0.0,0.0,0.230346753560843,1.6152109661173668,1.8214560531782,12.9950484238947,1.9864,0.0,29.3804,0.1094,4.856,3.1406,0.5064,6.6926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057,4.0825,11.5074,0.1096,0.0078,0.0026,7.1160000000000005,1.0616,395.57,75.752,0.4234,12.93,0.78,0.1827,5.7349,0.3363,39.8842,3.2687,1.0297,1.0344,0.4385,0.1039,42.3877,262.235593744016,0.6881557222987953,6.456258169325658,0.1441175378612234,2.553239319772642,0.0613493445056496,2.431309087487346,21.48755755799188,533.85,2.1113,8.95,0.3157,3.0624,0.1026,1.6765,14.9509,0.0214609361320957,0.016461151221571,0.0053707400800514,99.67007908085328,0.5005,0.0118,0.0035,2.363,0.0214587596764467,0.0164728160207777,0.0052609590318533,99.67005681381632,0
1,3.6822,8.679719495768914,3.2029,0.1441,6.6487,12.6788,23.6469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.4365,0.0,0.0,0.0,0.0,0.0,-2.30035245094704,1.6394883177740311,1.808014336868696,12.770371061020768,1.6292,0.0,26.397,0.0673,6.6475,3.131,0.8832,8.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791,2.9799,9.5796,0.1096,0.0078,0.0026,7.1160000000000005,1.3526,408.798,74.64,0.7193,16.0,1.33,0.2829,7.1196,0.4989,53.1836,3.9139,1.7819,0.9634,0.1745,0.0375,18.1087,263.6549846823168,0.6830721348552271,6.446581151487153,0.1565285414304071,2.5523731922474626,0.0677042938767831,2.473789747188724,21.98093016076481,535.0164,2.4335,5.92,0.2653,2.0111,0.0772,1.1065,10.9003,0.0096,0.0201,0.006,208.2045,0.5019,0.0223,0.0055,4.4447,0.0096,0.0201,0.006,208.2045,0
2,1.0281,8.206957864408231,3.9238,1.5357,10.8251,18.9849,9.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.7767,244.2748,0.0,0.0,0.0,0.0,-1.1708773268999604,1.690221463717826,1.823816666498801,36.9067,2.9626,0.0,14.5293,0.0751,7.087000000000001,12.1831,0.6451,6.4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1538,2.9667,9.3046,0.1096,0.0078,0.0026,7.1160000000000005,0.7942,411.136,74.654,0.1832,16.16,0.85,0.0857,7.1619,0.3752,23.0713,3.9306,1.1386,1.5021,0.3718,0.1233,24.7524,267.064,0.9032,1.1,0.6219,0.4122,0.2562,0.4119,68.8489,535.0245,2.0293,11.21,0.1882,4.0923,0.064,2.0952,9.2721,0.0584,0.0484,0.0148,82.8602,0.4958,0.0157,0.0039,3.1745,0.0584,0.0484,0.0148,82.8602,1
3,1.767,8.347536153999826,3.1817,0.1488,8.6804,29.2542,9.9979,0.0,0.0,711.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5593,0.0,0.0,0.0,0.0,0.0,3.059223230527964,1.5832642591437531,1.7988063146890552,4.12,2.4416,0.0,13.2699,0.0977,5.4751,6.7553,0.7404,6.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1565,3.2465,7.7754,0.1096,0.0078,0.0026,7.1160000000000005,1.165,372.822,72.442,1.8804,131.68,39.33,0.6812,56.9303,17.4781,161.4081,35.3198,54.2917,1.1613,0.7288,0.271,62.7572,268.228,0.6511,7.32,0.163,3.5611,0.067,2.729,25.0363,530.5682,2.0253,9.33,0.1738,2.8971,0.0525,1.7585,8.5831,0.0202,0.0149,0.0044,73.8432,0.499,0.0103,0.0025,2.0544,0.0202,0.0149,0.0044,73.8432,0
4,2.2358,8.571150220228894,3.2712,0.0372,3.7821,107.6905,15.6016,0.0,293.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0663,0.0,0.0,0.0,0.0,0.0,2.262381435328903,1.647768538527643,1.8153059308435868,12.72123829779636,2.5512,0.0,18.7319,0.0616,4.4146,2.9954,2.2181,6.3745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0579,1.9999,9.4805,0.1096,0.0078,0.0026,7.1160000000000005,1.4636,399.914,79.156,1.0388,19.63,1.98,0.4287,9.7608,0.8311,70.9706,4.9086,2.5014,0.9778,0.2156,0.0461,22.05,262.73685740609864,0.6453379127877015,6.4025820138524585,0.147358375930971,2.516344454298141,0.0658816205311624,2.4296943866335723,20.89727954842439,532.0155,2.0275,8.83,0.2224,3.1776,0.0706,1.6597,10.9698,0.0202025401918574,0.0148957270751307,0.0044083597792478,73.84319214126397,0.48,0.4766,0.1045,99.3032,0.0202,0.0149,0.0044,73.8432,0
5,8.2199,8.223627194217137,2.7883,0.2873,7.0485,14.7656,14.3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7351,622.2222,0.0,0.0,0.0,0.0,0.2100634820513942,1.6733215998332724,1.84309277969891,4.6687,2.1027,0.0,21.157,0.0706,4.5466,4.406000000000001,2.9077,7.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791,2.9799,9.5796,0.1096,0.0078,0.0026,7.1160000000000005,1.2708,412.222,80.32600000000001,1.105,16.06,1.65,0.5329,7.2448,0.6268,86.9463,3.896,2.0541,0.9469,0.29,0.0604,30.6277,254.006,0.8444,4.75,0.1905,1.8784,0.0743,1.87,22.5598,534.2091,2.3236,8.91,0.3201,2.2598,0.0899,1.6679,13.7755,0.0342,0.0151,0.0052,44.0077,0.4949,0.0189,0.0044,3.8276,0.0342,0.0151,0.0052,44.0077,0
6,2.6373,7.923609253149081,3.6587,0.3268,3.7548,41.0596,11.3245,0.0,0.0,723.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5238,748.3871,0.0,0.0,0.0,0.0,-0.9204744081202936,1.6849503318986478,1.8307986042353543,13.46132928248818,4.0505,0.0,13.0876,0.0988,5.9234,4.734,0.5157,8.4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4336,2.9239,7.5762,0.1096,0.0078,0.0026,7.1160000000000005,0.5051,404.356,72.04,0.1489,13.73,0.87,0.0686,5.4711,0.371,29.4773,3.3955,1.2077,0.9128,0.4697,0.0905,51.4535,262.5966818885573,0.6745563922151792,6.450843320430798,0.1518240310347327,2.5983788082863564,0.0606734203935434,2.43672592418013,21.574987873169032,541.9036,2.4229,6.48,0.2027,2.2019,0.0597,1.1958,8.3645,0.0342016536890623,0.0150928972588638,0.0052320228201434,44.0077036101448,0.501,0.0143,0.0042,2.8515,0.0342,0.0151,0.0052,44.0077,0
7,2.5556,8.463071172802962,3.8989,0.0527,6.9056,47.8698,13.4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1209,0.0,0.0,0.0,0.0,0.0,-0.3924325779293607,1.6363700604593203,1.8445913409177856,13.823,1.6426,0.0,16.5435,0.1232,4.7144,4.2075,2.6891,6.9889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4141,2.8062,7.1665,0.1096,0.0078,0.0026,7.1160000000000005,0.6174,408.116,73.85600000000001,0.4455,15.97,0.76,0.1851,6.4786,0.3589,72.153,3.9131,1.029,0.9823,0.4232,0.0748,43.0771,265.09,0.5652,7.78,0.1334,3.2415,0.0486,2.9349,23.6052,493.0054,2.2008,278.19,0.354,92.5866,0.126,56.4274,16.0862,0.0204,0.0194,0.0063,95.031,0.4984,0.0106,0.0034,2.1261,0.0204,0.0194,0.0063,95.031,0
8,2.5556,7.31630987526264,1.7466,2.9308,5.6187,25.8449,8.594,0.0,0.0,686.5784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5827,395.2941,0.0,0.0,0.0,0.0,-9.310330904024353,1.7980296063432704,1.9709891956191892,6.5964,2.3441,0.0,8.2176,0.0727,4.8876,6.5231,2.0667,6.7934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4141,2.8062,7.1665,0.1096,0.0078,0.0026,7.1160000000000005,0.6709999999999999,408.468,74.016,0.3469,17.54,1.36,0.1534,8.2095,0.5478,51.7053,4.2941,1.8374,0.9651,0.1343,0.0391,13.9158,265.184,0.6286,6.28,0.1145,2.2928,0.0417,2.3682,18.212,535.1818,2.217,7.09,0.3168,2.4902,0.0878,1.3248,14.2892,0.0111,0.0124,0.0045,111.6525,0.4993,0.0172,0.0046,3.4456,0.0111,0.0124,0.0045,111.6525,0
